SEDE,FACULTAD,NOMBRE_MUNI_VIVE,PROGRAMA,PROB_RIESGO,DECIL_RIESGO
APARTADO,FACULTAD NACIONAL DE SALUD PUBLICA,CHIGORODO,GERENCIA EN SISTEMAS DE INFORMACION EN SALUD - APARTADO,0.0129,1
CAREPA,FACULTAD DE DERECHO Y CIENCIAS POLITICAS,MEDELLIN,DERECHO - CAREPA,0.0128,1
APARTADO,FACULTAD NACIONAL DE SALUD PUBLICA,APARTADO,GERENCIA EN SISTEMAS DE INFORMACION EN SALUD - APARTADO,0.0127,1
APARTADO,FACULTAD DE ARTES,TURBO,LICENCIATURA EN ARTES PLASTICAS-APARTADO,0.0127,1
APARTADO,FACULTAD NACIONAL DE SALUD PUBLICA,APARTADO,GERENCIA EN SISTEMAS DE INFORMACION EN SALUD - APARTADO,0.0127,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,IPIALES,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0127,1
CAREPA,FACULTAD DE DERECHO Y CIENCIAS POLITICAS,APARTADO,DERECHO - CAREPA,0.0126,1
CARMENVI,FACULTAD DE CIENCIAS SOCIALES Y HUMANAS,CHIGORODO,PSICOLOGIA - CARMEN DE VIBORAL,0.0126,1
CAREPA,FACULTAD DE DERECHO Y CIENCIAS POLITICAS,APARTADO,DERECHO - CAREPA,0.0126,1
CAREPA,FACULTAD DE DERECHO Y CIENCIAS POLITICAS,APARTADO,DERECHO - CAREPA,0.0125,1
P-BERRIO,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,PUERTO BERRIO,LICENCIATURA EN EDUCACION FISICA - PUERTO BERRIO,0.0123,1
P-BERRIO,ESCUELA INTERAMERICANA DE BIBLIOTECOLOGIA,PUERTO BERRIO,ARCHIVISTICA - PUERTO BERRIO,0.0123,1
APARTADO,FACULTAD DE ARTES,APARTADO,LICENCIATURA EN DANZA -APARTADO,0.0122,1
CARMENVI,FACULTAD DE MEDICINA,GUARNE,TECNOLOGIA EN ATENCION PREHOSPITALARIA- CARMEN DE VIBORAL,0.0122,1
STAFEANT,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,SANTAFE DE ANTIOQUIA,LICENCIATURA EN EDUCACION FISICA - SANTA FE DE ANTIOQUIA,0.0121,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,LA CEJA,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0121,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,RIONEGRO,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0121,1
P-BERRIO,ESCUELA INTERAMERICANA DE BIBLIOTECOLOGIA,PUERTO BERRIO,ARCHIVISTICA - PUERTO BERRIO,0.0121,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,RIONEGRO,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.012,1
CARMENVI,FACULTAD DE MEDICINA,EL SANTUARIO,TECNOLOGIA EN ATENCION PREHOSPITALARIA- CARMEN DE VIBORAL,0.012,1
APARTADO,FACULTAD DE CIENCIAS SOCIALES Y HUMANAS,CHIGORODO,PSICOLOGIA - URABA (APARTADO),0.012,1
CARMENVI,INSTITUTO DE FILOSOFIA,RIONEGRO,LICENCIATURA EN FILOSOFIA - CARMEN DE VIBORAL,0.012,1
TURBO,FACULTAD DE EDUCACION,APARTADO,LICENCIATURA EN CIENCIAS NATURALES-TURBO,0.0119,1
CARMENVI,FACULTAD DE EDUCACION,MARINILLA,LICENCIATURA EN LITERATURA Y LENGUA CASTELLANA-CV,0.0118,1
APARTADO,FACULTAD DE INGENIERIA,SAN PEDRO DE URABA,INGENIERIA CIVIL-APARTADO,0.0118,1
APARTADO,FACULTAD NACIONAL DE SALUD PUBLICA,APARTADO,GERENCIA EN SISTEMAS DE INFORMACION EN SALUD - APARTADO,0.0118,1
CARMENVI,FACULTAD DE MEDICINA,LA CEJA,TECNOLOGIA EN ATENCION PREHOSPITALARIA- CARMEN DE VIBORAL,0.0117,1
STAFEANT,FACULTAD DE CIENCIAS SOCIALES Y HUMANAS,DABEIBA,PSICOLOGIA - SANTA FE DE ANTIOQUIA,0.0116,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,RIONEGRO,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0116,1
CARMENVI,FACULTAD DE ARTES,RIONEGRO,LICENCIATURA EN DANZA -CARMEN DE VIBORAL,0.0116,1
CAREPA,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,APARTADO,LICENCIATURA EN EDUCACION FISICA - CAREPA,0.0115,1
YARUMAL,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,YARUMAL,LICENCIATURA EN EDUCACION FISICA - YARUMAL,0.0115,1
CARMENVI,FACULTAD DE EDUCACION,EL SANTUARIO,LICENCIATURA EN EDUCACION INFANTIL-CARMEN DE VIBORAL,0.0114,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,CHIGORODO,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0114,1
CARMENVI,FACULTAD NACIONAL DE SALUD PUBLICA,LA CEJA,ADMINISTRACION AMBIENTAL Y SANITARIA-CARMEN DE VIBORAL,0.0113,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,RIONEGRO,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0113,1
STAFEANT,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,DABEIBA,LICENCIATURA EN EDUCACION FISICA - SANTA FE DE ANTIOQUIA,0.0113,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,LA CEJA,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0112,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,MARINILLA,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0112,1
ANDES,FACULTAD NACIONAL DE SALUD PUBLICA,ANDES,ADMINISTRACION AMBIENTAL Y SANITARIA- ANDES,0.0111,1
APARTADO,ESCUELA INTERAMERICANA DE BIBLIOTECOLOGIA,APARTADO,ARCHIVISTICA - APARTADO,0.0111,1
CAREPA,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,CHIGORODO,LICENCIATURA EN EDUCACION FISICA - CAREPA,0.0111,1
APARTADO,FACULTAD DE CIENCIAS ECONOMICAS,APARTADO,CONTADURIA PUBLICA- URABA (APARTADO),0.0111,1
APARTADO,FACULTAD DE CIENCIAS SOCIALES Y HUMANAS,APARTADO,PSICOLOGIA - URABA (APARTADO),0.011,1
APARTADO,FACULTAD DE CIENCIAS ECONOMICAS,TURBO,CONTADURIA PUBLICA- URABA (APARTADO),0.011,1
YARUMAL,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,YARUMAL,LICENCIATURA EN EDUCACION FISICA - YARUMAL,0.011,1
STAFEANT,FACULTAD DE CIENCIAS SOCIALES Y HUMANAS,SANTAFE DE ANTIOQUIA,PSICOLOGIA - SANTA FE DE ANTIOQUIA,0.011,1
P-BERRIO,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,CIMITARRA,LICENCIATURA EN EDUCACION FISICA - PUERTO BERRIO,0.011,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,LA CEJA,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0109,1
ANDES,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,AMAGA,LICENCIATURA EN EDUCACION FISICA - ANDES,0.0109,1
CAUCASIA,FACULTAD NACIONAL DE SALUD PUBLICA,MONTELIBANO,ADMINISTRACION EN SALUD-CAUCASIA,0.0109,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,LA CEJA,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0108,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,ABEJORRAL,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0108,1
CAREPA,FACULTAD DE DERECHO Y CIENCIAS POLITICAS,APARTADO,DERECHO - CAREPA,0.0107,1
CARMENVI,FACULTAD DE CIENCIAS FARMACEUTICAS Y ALIMENTARIAS,MEDELLIN,CIENCIAS CULINARIAS - CARMEN DE VIBORAL,0.0107,1
APARTADO,ESCUELA INTERAMERICANA DE BIBLIOTECOLOGIA,TURBO,ARCHIVISTICA - APARTADO,0.0107,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,LA UNION,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0107,1
APARTADO,ESCUELA INTERAMERICANA DE BIBLIOTECOLOGIA,TURBO,ARCHIVISTICA - APARTADO,0.0107,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,LA CEJA,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0106,1
YARUMAL,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,YARUMAL,LICENCIATURA EN EDUCACION FISICA - YARUMAL,0.0106,1
CAUCASIA,FACULTAD DE CIENCIAS SOCIALES Y HUMANAS,CACERES,PSICOLOGIA - CAUCASIA,0.0104,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,SAN VICENTE,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0104,1
APARTADO,FACULTAD NACIONAL DE SALUD PUBLICA,DESCONOCIDO,ADMINISTRACION EN SALUD - APARTADO,0.0104,1
APARTADO,FACULTAD DE ARTES,CHIGORODO,LICENCIATURA EN DANZA -APARTADO,0.0104,1
APARTADO,ESCUELA INTERAMERICANA DE BIBLIOTECOLOGIA,APARTADO,ARCHIVISTICA - APARTADO,0.0103,1
APARTADO,ESCUELA INTERAMERICANA DE BIBLIOTECOLOGIA,CAREPA,ARCHIVISTICA - APARTADO,0.0103,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,RIONEGRO,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0103,1
CARMENVI,FACULTAD DE MEDICINA,EL CARMEN DE VIBORAL,TECNOLOGIA EN ATENCION PREHOSPITALARIA- CARMEN DE VIBORAL,0.0102,1
APARTADO,ESCUELA INTERAMERICANA DE BIBLIOTECOLOGIA,TURBO,ARCHIVISTICA - APARTADO,0.0101,1
CAREPA,FACULTAD DE DERECHO Y CIENCIAS POLITICAS,CHIGORODO,DERECHO - CAREPA,0.0101,1
APARTADO,FACULTAD DE ARTES,MEDELLIN,LICENCIATURA EN DANZA -APARTADO,0.0101,1
CAUCASIA,FACULTAD DE CIENCIAS SOCIALES Y HUMANAS,CAUCASIA,PSICOLOGIA - CAUCASIA,0.01,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,RIONEGRO,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0099,1
CAUCASIA,FACULTAD DE CIENCIAS SOCIALES Y HUMANAS,ZARAGOZA,PSICOLOGIA - CAUCASIA,0.0098,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,MARINILLA,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0098,1
CARMENVI,FACULTAD DE CIENCIAS SOCIALES Y HUMANAS,LA CEJA,PSICOLOGIA - CARMEN DE VIBORAL,0.0098,1
CAREPA,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,CHIGORODO,LICENCIATURA EN EDUCACION FISICA - CAREPA,0.0097,1
YARUMAL,FACULTAD NACIONAL DE SALUD PUBLICA,ENTRERRIOS,ADMINISTRACION EN SALUD-YARUMAL,0.0097,1
ANDES,FACULTAD DE CIENCIAS SOCIALES Y HUMANAS,ANDES,PSICOLOGIA - ANDES,0.0097,1
P-BERRIO,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,CARACOLI,LICENCIATURA EN EDUCACION FISICA - PUERTO BERRIO,0.0097,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,NARINO,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0097,1
STAFEANT,FACULTAD DE CIENCIAS SOCIALES Y HUMANAS,SANTAFE DE ANTIOQUIA,PSICOLOGIA - SANTA FE DE ANTIOQUIA,0.0096,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,RIONEGRO,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0096,1
CARMENVI,FACULTAD DE ARTES,SONSON,LICENCIATURA EN MUSICA-CARMEN DE VIBORAL,0.0095,1
APARTADO,FACULTAD DE ARTES,MEDELLIN,LICENCIATURA EN ARTES PLASTICAS-APARTADO,0.0094,1
CARMENVI,FACULTAD DE MEDICINA,EL CARMEN DE VIBORAL,TECNOLOGIA EN ATENCION PREHOSPITALARIA- CARMEN DE VIBORAL,0.0094,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,EL PENOL,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0094,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,RIONEGRO,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0094,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,MARINILLA,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0094,1
CARMENVI,FACULTAD DE MEDICINA,RIONEGRO,TECNOLOGIA EN ATENCION PREHOSPITALARIA- CARMEN DE VIBORAL,0.0094,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,MARINILLA,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0094,1
ANDES,FACULTAD NACIONAL DE SALUD PUBLICA,BETANIA,ADMINISTRACION AMBIENTAL Y SANITARIA- ANDES,0.0093,1
APARTADO,FACULTAD DE CIENCIAS ECONOMICAS,SAN PEDRO DE URABA,CONTADURIA PUBLICA- URABA (APARTADO),0.0092,1
STAFEANT,FACULTAD NACIONAL DE SALUD PUBLICA,SANTAFE DE ANTIOQUIA,ADMINISTRACION EN SALUD - SANTA FE,0.0092,1
CAREPA,FACULTAD DE DERECHO Y CIENCIAS POLITICAS,TURBO,DERECHO - CAREPA,0.0092,1
YARUMAL,FACULTAD NACIONAL DE SALUD PUBLICA,YARUMAL,ADMINISTRACION EN SALUD-YARUMAL,0.0092,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,LA CEJA,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0092,1
CARMENVI,FACULTAD DE CIENCIAS SOCIALES Y HUMANAS,EL CARMEN DE VIBORAL,PSICOLOGIA - CARMEN DE VIBORAL,0.0091,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,MARINILLA,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0091,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,LA CEJA,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0091,1
APARTADO,FACULTAD DE CIENCIAS SOCIALES Y HUMANAS,CHIGORODO,TRABAJO SOCIAL-URABA (APARTADO),0.0091,1
APARTADO,FACULTAD DE ARTES,APARTADO,LICENCIATURA EN DANZA -APARTADO,0.009,1
ANDES,FACULTAD DE CIENCIAS SOCIALES Y HUMANAS,ANDES,PSICOLOGIA - ANDES,0.009,1
APARTADO,ESCUELA INTERAMERICANA DE BIBLIOTECOLOGIA,TURBO,ARCHIVISTICA - APARTADO,0.009,1
YARUMAL,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,YARUMAL,LICENCIATURA EN EDUCACION FISICA - YARUMAL,0.0089,1
APARTADO,FACULTAD DE CIENCIAS ECONOMICAS,TURBO,CONTADURIA PUBLICA- URABA (APARTADO),0.0089,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,EL CARMEN DE VIBORAL,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0089,1
APARTADO,ESCUELA INTERAMERICANA DE BIBLIOTECOLOGIA,TURBO,ARCHIVISTICA - APARTADO,0.0089,1
YARUMAL,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,SANTA ROSA DE OSOS,LICENCIATURA EN EDUCACION FISICA - YARUMAL,0.0088,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,EL CARMEN DE VIBORAL,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0088,1
CARMENVI,FACULTAD DE MEDICINA,LA CEJA,TECNOLOGIA EN ATENCION PREHOSPITALARIA- CARMEN DE VIBORAL,0.0088,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,MARINILLA,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0088,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,EL CARMEN DE VIBORAL,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0088,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,LA CEJA,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0087,1
CAUCASIA,FACULTAD DE CIENCIAS SOCIALES Y HUMANAS,CAUCASIA,PSICOLOGIA - CAUCASIA,0.0086,1
APARTADO,FACULTAD DE CIENCIAS ECONOMICAS,TURBO,CONTADURIA PUBLICA- URABA (APARTADO),0.0086,1
APARTADO,ESCUELA INTERAMERICANA DE BIBLIOTECOLOGIA,CHIGORODO,ARCHIVISTICA - APARTADO,0.0086,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,EL CARMEN DE VIBORAL,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0085,1
CARMENVI,FACULTAD DE CIENCIAS SOCIALES Y HUMANAS,EL CARMEN DE VIBORAL,PSICOLOGIA - CARMEN DE VIBORAL,0.0084,1
CARMENVI,FACULTAD DE MEDICINA,MARINILLA,TECNOLOGIA EN ATENCION PREHOSPITALARIA- CARMEN DE VIBORAL,0.0084,1
YARUMAL,FACULTAD NACIONAL DE SALUD PUBLICA,CAMPAMENTO,ADMINISTRACION EN SALUD-YARUMAL,0.0084,1
APARTADO,ESCUELA INTERAMERICANA DE BIBLIOTECOLOGIA,APARTADO,ARCHIVISTICA - APARTADO,0.0083,1
APARTADO,ESCUELA INTERAMERICANA DE BIBLIOTECOLOGIA,APARTADO,ARCHIVISTICA - APARTADO,0.0083,1
CARMENVI,FACULTAD DE CIENCIAS SOCIALES Y HUMANAS,LA CEJA,PSICOLOGIA - CARMEN DE VIBORAL,0.0082,1
CARMENVI,FACULTAD DE CIENCIAS SOCIALES Y HUMANAS,LA CEJA,PSICOLOGIA - CARMEN DE VIBORAL,0.0082,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,LA UNION,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0082,1
APARTADO,FACULTAD DE ARTES,CHIGORODO,LICENCIATURA EN MUSICA - APARTADO,0.008,1
CARMENVI,FACULTAD DE ARTES,LA CEJA,LICENCIATURA EN DANZA -CARMEN DE VIBORAL,0.008,1
APARTADO,ESCUELA INTERAMERICANA DE BIBLIOTECOLOGIA,CHIGORODO,ARCHIVISTICA - APARTADO,0.008,1
CARMENVI,FACULTAD DE MEDICINA,MARINILLA,TECNOLOGIA EN ATENCION PREHOSPITALARIA- CARMEN DE VIBORAL,0.0078,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,LA CEJA,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0077,1
STAFEANT,FACULTAD DE CIENCIAS SOCIALES Y HUMANAS,SANTAFE DE ANTIOQUIA,PSICOLOGIA - SANTA FE DE ANTIOQUIA,0.0077,1
APARTADO,FACULTAD DE CIENCIAS ECONOMICAS,TURBO,CONTADURIA PUBLICA- URABA (APARTADO),0.0077,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,MARINILLA,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0077,1
CARMENVI,FACULTAD DE MEDICINA,LA CEJA,TECNOLOGIA EN ATENCION PREHOSPITALARIA- CARMEN DE VIBORAL,0.0076,1
ANDES,FACULTAD DE CIENCIAS SOCIALES Y HUMANAS,ANDES,PSICOLOGIA - ANDES,0.0076,1
P-BERRIO,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,PUERTO BERRIO,LICENCIATURA EN EDUCACION FISICA - PUERTO BERRIO,0.0076,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,LA CEJA,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0076,1
STAFEANT,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,SANTAFE DE ANTIOQUIA,LICENCIATURA EN EDUCACION FISICA - SANTA FE DE ANTIOQUIA,0.0076,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,MARINILLA,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0075,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,RIONEGRO,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0075,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,SAN VICENTE,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0074,1
APARTADO,FACULTAD DE CIENCIAS ECONOMICAS,CHIGORODO,CONTADURIA PUBLICA- URABA (APARTADO),0.0074,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,RIONEGRO,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0074,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,RIONEGRO,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0074,1
CARMENVI,ESCUELA INTERAMERICANA DE BIBLIOTECOLOGIA,MARINILLA,ARCHIVISTICA -CARMEN DE VIBORAL,0.0074,1
CAUCASIA,FACULTAD DE CIENCIAS SOCIALES Y HUMANAS,CAUCASIA,PSICOLOGIA - CAUCASIA,0.0073,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,GUARNE,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0073,1
YARUMAL,FACULTAD NACIONAL DE SALUD PUBLICA,ITAGUI,ADMINISTRACION EN SALUD-YARUMAL,0.0072,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,LA CEJA,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0072,1
ANDES,FACULTAD DE EDUCACION,ANDES,LICENCIATURA EN LITERATURA Y LENGUA CASTELLANA-ANDES,0.0072,1
CARMENVI,INSTITUTO DE FILOSOFIA,LA CEJA,LICENCIATURA EN FILOSOFIA - CARMEN DE VIBORAL,0.0071,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,LA CEJA,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.007,1
CARMENVI,FACULTAD NACIONAL DE SALUD PUBLICA,LA CEJA,ADMINISTRACION AMBIENTAL Y SANITARIA-CARMEN DE VIBORAL,0.0069,1
CARMENVI,FACULTAD DE MEDICINA,RIONEGRO,TECNOLOGIA EN ATENCION PREHOSPITALARIA- CARMEN DE VIBORAL,0.0069,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,EL CARMEN DE VIBORAL,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0068,1
CARMENVI,FACULTAD DE CIENCIAS SOCIALES Y HUMANAS,EL CARMEN DE VIBORAL,PSICOLOGIA - CARMEN DE VIBORAL,0.0068,1
CARMENVI,FACULTAD NACIONAL DE SALUD PUBLICA,GUARNE,ADMINISTRACION AMBIENTAL Y SANITARIA-CARMEN DE VIBORAL,0.0068,1
CAUCASIA,FACULTAD DE CIENCIAS SOCIALES Y HUMANAS,CAUCASIA,PSICOLOGIA - CAUCASIA,0.0068,1
ANDES,FACULTAD DE CIENCIAS SOCIALES Y HUMANAS,LA PINTADA,PSICOLOGIA - ANDES,0.0068,1
CAREPA,FACULTAD DE DERECHO Y CIENCIAS POLITICAS,APARTADO,DERECHO - CAREPA,0.0067,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,SONSON,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0067,1
ANDES,FACULTAD DE CIENCIAS SOCIALES Y HUMANAS,PUEBLORRICO,PSICOLOGIA - ANDES,0.0066,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,EL CARMEN DE VIBORAL,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0066,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,CAUCASIA,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0066,1
CAREPA,FACULTAD DE DERECHO Y CIENCIAS POLITICAS,TURBO,DERECHO - CAREPA,0.0065,1
CARMENVI,FACULTAD NACIONAL DE SALUD PUBLICA,ARGELIA,ADMINISTRACION AMBIENTAL Y SANITARIA-CARMEN DE VIBORAL,0.0065,1
CARMENVI,FACULTAD DE CIENCIAS SOCIALES Y HUMANAS,RIONEGRO,PSICOLOGIA - CARMEN DE VIBORAL,0.0065,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,LA CEJA,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0065,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,SAN LUIS,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0065,1
APARTADO,ESCUELA INTERAMERICANA DE BIBLIOTECOLOGIA,APARTADO,ARCHIVISTICA - APARTADO,0.0064,1
CAREPA,FACULTAD DE DERECHO Y CIENCIAS POLITICAS,CAREPA,DERECHO - CAREPA,0.0064,1
CAUCASIA,FACULTAD DE CIENCIAS SOCIALES Y HUMANAS,MONTELIBANO,PSICOLOGIA - CAUCASIA,0.0064,1
CAREPA,FACULTAD DE DERECHO Y CIENCIAS POLITICAS,CAREPA,DERECHO - CAREPA,0.0064,1
STAFEANT,FACULTAD DE CIENCIAS SOCIALES Y HUMANAS,GIRALDO,PSICOLOGIA - SANTA FE DE ANTIOQUIA,0.0064,1
ANDES,FACULTAD DE CIENCIAS SOCIALES Y HUMANAS,PUEBLORRICO,PSICOLOGIA - ANDES,0.0063,1
APARTADO,ESCUELA INTERAMERICANA DE BIBLIOTECOLOGIA,APARTADO,ARCHIVISTICA - APARTADO,0.0063,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,MARINILLA,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0063,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,RIONEGRO,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0063,1
ANDES,FACULTAD DE CIENCIAS SOCIALES Y HUMANAS,HISPANIA,PSICOLOGIA - ANDES,0.0062,1
APARTADO,FACULTAD DE CIENCIAS SOCIALES Y HUMANAS,APARTADO,TRABAJO SOCIAL-URABA (APARTADO),0.0062,1
CARMENVI,ESCUELA DE NUTRICION Y DIETETICA,RIONEGRO,NUTRICION Y DIETETICA - CARMEN DE VIBORAL,0.0062,1
APARTADO,FACULTAD DE CIENCIAS ECONOMICAS,APARTADO,CONTADURIA PUBLICA- URABA (APARTADO),0.0062,1
CAREPA,FACULTAD DE DERECHO Y CIENCIAS POLITICAS,CAREPA,DERECHO - CAREPA,0.0061,1
CAREPA,FACULTAD DE DERECHO Y CIENCIAS POLITICAS,APARTADO,DERECHO - CAREPA,0.006,1
CAREPA,FACULTAD DE DERECHO Y CIENCIAS POLITICAS,APARTADO,DERECHO - CAREPA,0.006,1
ANDES,FACULTAD DE CIENCIAS SOCIALES Y HUMANAS,ANDES,PSICOLOGIA - ANDES,0.0059,1
ANDES,FACULTAD DE CIENCIAS SOCIALES Y HUMANAS,ITAGUI,PSICOLOGIA - ANDES,0.0059,1
CAREPA,FACULTAD DE DERECHO Y CIENCIAS POLITICAS,CAREPA,DERECHO - CAREPA,0.0059,1
CARMENVI,FACULTAD DE CIENCIAS SOCIALES Y HUMANAS,RIONEGRO,PSICOLOGIA - CARMEN DE VIBORAL,0.0059,1
